"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",7.97125695075124,
"NOR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",8.77869693948907,
"NOR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",7.25678534395665,
"NOR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",6.8943751192922,
"NOR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",7.19195060548604,
"NOR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",6.70635804684259,
"NOR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",6.74864165431603,
"NOR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",7.73252120814721,
"NOR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",8.90218017114208,
"NOR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",8.96150082793918,
"NOR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",9.21576611850692,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",9.89293970668326,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",9.86303486035055,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",9.2410115822535,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",9.97298719363325,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",11.5773944285058,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",11.1770025729245,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",11.4518051662015,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",11.4264746572689,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",9.66369502225588,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",10.2026760477878,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",9.13531288344765,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",9.60965737468309,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",8.72957724964837,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",7.90958795411063,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",7.83647662477863,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",9.17772239301899,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",9.75808311856843,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",9.59354053654459,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",9.36719434486086,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",9.12929287118158,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",10.7765177417234,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",10.9573657150037,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",10.8806183519152,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",10.6732214384461,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",10.9417301074098,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",10.5415822336466,
"SVN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",11.0078077841981,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",8.27899082289785,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",7.49563894688544,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",5.08926588724858,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",5.71354397512039,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",7.77640910738636,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",7.4734789758711,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",6.87463995995089,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",5.90679881327914,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",5.92848661511268,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",4.59416973248767,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",4.13794363951074,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",3.51456731940244,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",6.08308674075401,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",7.39388642053077,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",6.82384853422426,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",6.9928560053504,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",13.8290614009131,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",7.61602279181824,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",8.08463709732426,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",8.64994148669486,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",7.37082980103098,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",6.82061078816773,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",6.59439023780472,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",7.36403163516116,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",7.49157858563464,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",7.57226245835846,
"ISL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",8.42179834505632,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",7.37962340876303,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",8.17028457908894,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",9.22405966271272,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",10.8595283155878,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",11.5933743373311,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",9.81290723348808,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",9.49190758177376,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",11.2338532773684,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",10.3899309986282,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",10.3222802440884,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",14.1751660524137,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",7.22629747128186,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",6.01526178569412,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",8.14612369015131,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",6.45562363147824,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",7.70568072338979,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",6.24484496407733,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",10.0538127834461,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",6.69599776274898,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",6.93787651094092,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",8.59582365447723,
"SVK","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",7.26621144137606,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",7.12644038988907,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",7.65637077854272,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",7.76879560030886,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",8.56588539625304,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",9.24681280652171,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",9.97657445507916,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",10.082639387919,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",9.59459734434243,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",8.60824694514698,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",8.24747996240201,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",8.79702382861358,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",8.72892031800811,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",8.20927824975116,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",7.78568430581049,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",7.53959832948526,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",7.56183801990629,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",7.28010337141722,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",6.62583329300186,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",6.5846291331546,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",6.64928025363708,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",7.12205943522669,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",6.90492991502423,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",6.91687810027651,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",6.7931091391502,
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",6.93651297355326,"E"
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",7.00652492948603,"E"
"DEU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",6.95979348394608,"E"
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",10.7585559855609,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",7.46958056043167,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",8.12875209202573,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",8.52149230475459,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",10.4665309825381,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",11.2687063713302,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",10.1898388367159,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",7.60023929250933,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",6.49297969261257,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",8.04112334944578,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",7.10624253764055,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",6.64876906151523,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",6.15697398684354,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",8.37762239249161,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",9.80386987013367,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",12.3412296650447,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",10.0670298291397,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",10.1324012457332,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",10.6857851878187,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",10.7571847075847,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",12.0946269204351,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",12.1228093094518,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",11.8207871536956,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",11.8654165448624,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",14.955631367101,
"EST","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",27.8650911994937,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",10.882009653013,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",10.7516759535656,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",10.8236244662824,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",12.4436736638798,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",13.8831585807739,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",13.0266919718265,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",14.0728057485018,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",14.2194242062495,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",13.4513835728752,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",13.2809525233757,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",12.6751439781033,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",12.518629084418,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",11.9578096325852,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",12.2248012098736,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",12.3646574399084,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",13.3091397437218,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",13.8289279727162,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",13.2189252827871,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",13.5504367907886,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",13.183267689052,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",14.2819517012129,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",14.3722268015075,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",13.9966143728512,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",14.8035236446284,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",15.9803939106273,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",16.0460108248646,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",15.8487052523211,
"AUT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2022",16.143701256503,
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",6.2186333442353,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",6.74027892536118,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",6.25969821820322,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",5.97819014652682,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",6.01622879324658,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",5.94311241256593,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",5.36896758730988,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",5.6489339370858,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",5.02218541485716,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",4.74185105876755,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",5.04323174051058,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",4.69802662780435,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",4.84911814065419,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",4.82358571095993,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",4.80841428675772,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",4.80287987626553,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",3.95161997136931,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",4.86718297002647,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",4.29535625629068,"D"
"POL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",4.05598314684604,"D"
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",10.5288553762441,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",10.3549405486181,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",10.0008348451433,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",11.4074443470493,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",10.6717517860092,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",10.7516543363675,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",11.7913370787804,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",10.4108673950694,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",10.5545833992104,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",10.0148722509262,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",9.63198268379584,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",10.695871775816,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",11.2513852010716,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",11.9311340198162,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",14.1901403603716,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",14.7124575065827,
"ISR","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2022",14.5855782941712,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1970",5.39164174278555,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1971",5.53896685577784,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1972",5.80680798177173,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1973",5.5316426244765,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1974",6.49364751873168,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1975",6.66483566785682,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1976",6.60297496674326,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1977",6.92560847708944,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1978",7.45463152911472,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1979",7.27185776977608,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1980",7.5674926035503,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1981",7.64789064341268,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1982",7.79892222951341,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1983",9.49042868697762,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1984",9.94436061863448,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1985",10.4894628577656,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1986",11.3867080062009,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1987",11.0109865719676,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1988",10.3594440397006,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1989",11.0726983616516,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1990",10.9987357774968,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1991",11.9022250726692,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1992",13.4036231189495,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1993",12.9408713692946,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1994",11.9284118488516,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",12.4707411205662,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",12.4576834836675,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",13.561917353588,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",12.9557683654133,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",13.3812731990552,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",15.9458257431292,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",14.341604091849,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",14.2845534672963,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",13.0797177026839,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",12.4002384276576,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",11.5215137376879,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",10.8076132894062,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",9.76312602729024,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",9.2920061692051,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",8.52899631837805,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",8.27386661031551,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",7.66479615653933,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",7.47343433116197,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",7.19062533449369,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",7.64003401312606,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",7.79595352888263,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",7.91878677620171,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",7.85739079354908,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",7.98022396687845,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",8.41657508220355,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",8.16232566170217,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",8.31671665633361,
"AUS","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2022",8.25945887697356,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",7.80802218996403,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",7.94298153302049,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",7.71358870217473,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",8.56730157920172,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",8.85923931307691,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",8.98638880652877,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",8.88372481356662,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",9.32205438328743,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",9.73022819730211,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",9.79228054807304,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",9.78719182336791,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",9.77513470008511,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",9.78502101142586,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",10.0639448957817,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",9.77380787754957,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",10.0885965315593,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",10.6705971139452,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",12.370256367084,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",12.867411972258,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",13.2589615446375,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",12.8842161355223,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",12.0561567047822,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",11.9763925351741,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",12.0154358508743,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",12.0904212753796,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",12.8890275779657,
"PRT","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",12.9398311979832,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",6.74418217571704,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",7.26889937113756,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",5.98502426758545,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",6.89398993512414,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",6.53038515401048,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",6.46269695525258,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",5.94275440983067,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",4.63451140080203,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",3.93761988190973,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",3.71739930075979,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",2.95007229612742,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",3.22728669989396,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",3.98706588987062,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",4.42131467279015,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",5.78879725268787,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",7.45823875693696,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",10.7168003231924,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",8.83458453416407,
