LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2010,27.46961944,
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2011,26.82693419,
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2012,26.00310812,
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2013,25.94508241,
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2014,26.08191728,
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2015,24.88555064,
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2016,25.33675675,
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2017,26.73747996,
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2018,27.33432781,
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2019,28.72140301,
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2020,27.66876044,
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2021,27.96012727,E
MEX,GFCFASSET,DWELLING,PC_GFCF,A,2022,26.56108757,E
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1971,34.66413181,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1972,32.53564155,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1973,31.67321975,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1974,32.9068941,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1975,33.17824949,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1976,32.44610061,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1977,36.44223212,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1978,34.66602825,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1979,33.03208315,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1980,31.92794174,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1981,30.58661146,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1982,29.94026004,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1983,28.31432458,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1984,26.84764845,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1985,27.50075781,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1986,29.49222946,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1987,30.06919275,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1988,30.81980411,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1989,27.67985051,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1990,25.82284915,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1991,25.58884914,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1992,20.97442492,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1993,19.89829893,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1994,20.47374695,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1995,23.49288726,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1996,24.24416803,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1997,24.09975879,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1998,24.4467717,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,1999,23.80394848,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2000,23.73234082,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2001,23.82484813,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2002,23.19001855,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2003,22.48341119,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2004,23.69426411,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2005,26.53769841,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2006,26.76504911,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2007,28.48630122,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2008,31.64480417,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2009,33.6394714,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2010,30.07071361,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2011,30.00634831,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2012,29.82168568,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2013,27.1891163,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2014,26.14778144,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2015,25.22138294,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2016,24.46293693,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2017,25.99267685,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2018,27.19272636,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2019,27.88592063,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2020,26.97385759,
NZL,GFCFASSET,OTHBUILDING,PC_GFCF,A,2021,26.22531418,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1993,18.56286493,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1994,19.67036581,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1995,20.77557611,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1996,20.14440287,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1997,21.35965716,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1998,22.96040098,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1999,23.38122191,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2000,23.91698536,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2001,21.74646558,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2002,20.35270506,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2003,22.75170882,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2004,22.01971891,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2005,22.31124277,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2006,21.36141235,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2007,20.47722191,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2008,20.96171847,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2009,20.77279773,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2010,19.58808679,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2011,19.60593626,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2012,19.01015918,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2013,18.78051367,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2014,18.16486064,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2015,19.3863092,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2016,17.94317908,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2017,18.92049276,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2018,18.63713757,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2019,19.01622586,
SWE,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2020,20.75781378,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,1995,7.971604815,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,1996,6.435697096,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,1997,7.557372025,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,1998,9.274196992,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,1999,11.88987792,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2000,11.97129634,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2001,12.20790122,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2002,9.115424369,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2003,8.362281206,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2004,5.790423191,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2005,5.409831988,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2006,6.55585107,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2007,6.544183102,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2008,6.968124807,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2009,5.544175443,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2010,10.20120028,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2011,8.411412637,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2012,8.511812242,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2013,8.183022684,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2014,11.7466207,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2015,9.993322973,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2016,12.56754242,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2017,12.6132833,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2018,13.23840275,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2019,12.79757131,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2020,10.40469732,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2021,11.58647354,
SVK,GFCFASSET,TRANSPEQT,PC_GFCF,A,2022,11.04895764,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1972,4.986343682,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1973,5.143548224,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1974,5.536646649,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1975,5.735933224,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1976,5.783390692,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1977,5.964890513,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1978,6.2024212,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1979,6.748845768,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1980,7.784460527,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1981,8.427934185,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1982,9.243569122,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1983,9.704297346,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1984,10.26136606,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1985,10.46733392,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1986,10.37937857,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1987,10.70303234,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1988,11.26884429,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1989,11.88096658,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1990,11.89130462,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1991,12.37891821,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1992,12.82924762,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1993,12.99264458,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1994,13.08080784,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1995,13.8442023,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1996,14.23826439,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1997,15.35122475,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1998,15.65762812,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1999,16.73378985,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2000,17.68215638,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2001,16.3320977,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2002,14.87945172,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2003,14.20565215,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2004,13.76183746,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2005,12.97461656,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2006,13.20068316,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2007,14.05995635,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2008,14.9009549,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2009,16.51289738,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2010,17.2187533,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2011,17.05226864,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2012,16.7071986,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2013,16.62621776,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2014,15.9286849,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2015,15.59767058,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2016,16.04235855,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2017,16.37340018,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2018,16.69302983,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2019,16.54448329,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2020,17.45163005,
USA,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2021,17.51752528,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1970,7.460997494,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1971,7.248432368,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1972,8.002485673,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1973,7.736156352,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1974,8.888044304,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1975,9.534926302,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1976,9.473132584,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1977,9.500560558,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1978,10.25090737,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1979,9.634859908,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1980,9.756379438,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1981,9.065912483,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1982,8.540635129,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1983,9.966747551,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1984,10.64378222,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1985,11.15152506,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1986,11.37670651,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1987,10.36732882,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1988,10.29037477,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1989,9.633560237,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1990,8.470290771,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1991,8.421346629,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1992,8.223904917,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1993,8.178924023,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1994,10.89412861,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1995,10.7210797,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1996,10.72018414,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1997,9.731797148,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1998,9.939600591,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,1999,9.813127611,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2000,8.58002766,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2001,8.174447709,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2002,8.513851978,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2003,8.388089278,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2004,8.446579803,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2005,8.711695755,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2006,8.216225999,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2007,8.731253362,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2008,7.502706925,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2009,8.213590801,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2010,7.49009791,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2011,6.523282502,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2012,6.713380499,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2013,6.086737994,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2014,6.422091619,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2015,6.706043054,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2016,6.632744914,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2017,6.682553669,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2018,6.974465133,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2019,6.160482676,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2020,6.343430726,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2021,6.614275262,
AUS,GFCFASSET,TRANSPEQT,PC_GFCF,A,2022,7.093631559,
EA,GFCFASSET,DWELLING,PC_GFCF,A,1995,28.96141601,
EA,GFCFASSET,DWELLING,PC_GFCF,A,1996,28.58235088,
EA,GFCFASSET,DWELLING,PC_GFCF,A,1997,28.3609138,
EA,GFCFASSET,DWELLING,PC_GFCF,A,1998,27.66316371,
EA,GFCFASSET,DWELLING,PC_GFCF,A,1999,27.35979374,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2000,26.96578612,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2001,26.56379525,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2002,27.15012452,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2003,27.97900182,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2004,28.58303669,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2005,29.08286764,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2006,29.70829014,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2007,29.0377074,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2008,28.00402967,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2009,27.60049087,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2010,26.89793288,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2011,26.14747005,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2012,25.90116532,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2013,25.63789643,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2014,25.4769588,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2015,24.33495914,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2016,24.76160248,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2017,25.06660836,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2018,25.64401948,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2019,24.78110096,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2020,25.89114672,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2021,27.91191729,
EA,GFCFASSET,DWELLING,PC_GFCF,A,2022,28.18491975,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,1995,27.29606587,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,1996,26.54022023,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,1997,25.82906859,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,1998,25.13993253,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,1999,24.8934249,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2000,24.73472388,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2001,25.42949741,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2002,25.84335667,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2003,26.16006299,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2004,26.11486415,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2005,25.77253972,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2006,25.55294234,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2007,25.68604172,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2008,26.40051341,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2009,27.37081439,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2010,26.04701627,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2011,26.2398283,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2012,25.72111455,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2013,25.45172974,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2014,24.72851425,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2015,23.50724114,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2016,22.60728337,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2017,22.48779374,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2018,22.79605012,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2019,22.34156746,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2020,22.86172088,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2021,23.03933216,
EA,GFCFASSET,OTHBUILDING,PC_GFCF,A,2022,23.5348723,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,1995,7.119868393,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,1996,7.187568172,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,1997,7.476107886,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,1998,7.994477854,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,1999,8.448132616,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2000,8.675768712,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2001,8.14834327,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2002,7.925402272,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2003,8.043016151,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2004,8.310106503,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2005,8.400678545,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2006,8.486048089,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2007,8.428483358,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2008,8.188349741,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2009,6.923525342,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2010,7.757628241,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2011,8.01943386,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2012,7.864733232,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2013,7.713221047,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2014,8.046197579,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2015,8.483060915,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2016,9.039143168,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2017,9.508380336,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2018,9.178686712,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2019,9.106587787,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2020,7.414846719,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2021,7.429436567,
EA,GFCFASSET,TRANSPEQT,PC_GFCF,A,2022,7.57821062,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,1995,0.284984133,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,1996,0.319405863,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,1997,0.315180245,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,1998,0.263346639,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,1999,0.253583613,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2000,0.233323887,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2001,0.249738309,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2002,0.243915135,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2003,0.235855638,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2004,0.240734625,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2005,0.27826243,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2006,0.205651371,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2007,0.234317945,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2008,0.253193699,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2009,0.250401702,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2010,0.230448694,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2011,0.224653521,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2012,0.24955397,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2013,0.280477732,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2014,0.288259195,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2015,0.307404536,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2016,0.286428467,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2017,0.277792358,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2018,0.267138856,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2019,0.257328795,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2020,0.266367752,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2021,0.238406002,
EA,GFCFASSET,CULTASSET,PC_GFCF,A,2022,0.234048523,
EA,GFCFASSET,FIXASSET,PC_GFCF,A,1995,12.67013916,
EA,GFCFASSET,FIXASSET,PC_GFCF,A,1996,13.14367365,
EA,GFCFASSET,FIXASSET,PC_GFCF,A,1997,13.30525868,
EA,GFCFASSET,FIXASSET,PC_GFCF,A,1998,13.54614469,
EA,GFCFASSET,FIXASSET,PC_GFCF,A,1999,13.83955109,
EA,GFCFASSET,FIXASSET,PC_GFCF,A,2000,13.68346474,
EA,GFCFASSET,FIXASSET,PC_GFCF,A,2001,14.47894959,
EA,GFCFASSET,FIXASSET,PC_GFCF,A,2002,14.90190941,
EA,GFCFASSET,FIXASSET,PC_GFCF,A,2003,14.73604508,
EA,GFCFASSET,FIXASSET,PC_GFCF,A,2004,14.54876936,
